Año_ (YEAR),Día (DOY),Tmax (T2M_MAX),Tmin (T2M_MIN),HR (RH2M),Ux (WS2M),Rs (ALLSKY_SFC_SW_DWN),Rl_ (ALLSKY_SFC_LW_DWN),Ptot_ (PRECTOTCORR),Pef_,Tmean_,es_,ea_,delta_,P_,gamma_,Rns_,Rnl_,Rn_,Rso_,Kc_,decada_,ET0,ETc,ETverde,ETazul,UACverde_m3_ha,UACazul_m3_ha,HHverde_m3_ton,HHazul_m3_ton
2018,110,26.1,7.39,50.03,1.4,25.99,27.02,0.01,0.006,16.745,2.2051841921194706,1.103253651317371,0.1210649945435462,73.86565482152795,0.04912066045631609,20.0123,3.8078553509513555,16.204444649048643,38.29152584287412,0.3,1,5.351078039696769,1.6053234119090305,0.006,1.5993234119090305,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,111,27.81,8.33,51.85,1.25,22.23,28.27,1.92,1.152,18.07,2.417716927725162,1.2535862270254965,0.13027185063357213,73.86565482152795,0.04912066045631609,17.1171,2.814486779134328,14.302613220865673,38.34937724272918,0.3,1,4.8994733462573405,1.4698420038772022,1.152,0.3178420038772023,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,112,26.4,10.9,63.06,0.77,20.9,28.81,6.1,3.6599999999999997,18.65,2.372880093559676,1.4963381869987318,0.1344849020668724,73.86565482152795,0.04912066045631609,16.093,2.317453965460221,13.77554603453978,38.405245788688795,0.3,1,4.368045853341983,1.310413756002595,1.310413756002595,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,113,21.43,12.12,70.44,1.01,19.81,29.25,5.21,3.126,16.775,1.9835785926447167,1.3972327606589385,0.12126717084788734,73.86565482152795,0.04912066045631609,15.253699999999998,2.091484377282886,13.162215622717113,38.45915449718322,0.3,1,3.9602258972111715,1.1880677691633514,1.1880677691633514,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,114,23.41,11.56,69.62,0.78,18.02,28.98,4.9,2.94,17.485,2.1211258745410477,1.4767278338554775,0.1261363245130913,73.86565482152795,0.04912066045631609,13.8754,1.678347632690118,12.197052367309883,38.511127821970135,0.3,1,3.74009508058825,1.122028524176475,1.122028524176475,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,115,26.1,10.96,56.3,1.09,21.63,27.48,0.98,0.588,18.53,2.3452948468574935,1.3204009987807688,0.13360389501112732,73.86565482152795,0.04912066045631609,16.6551,2.599710026124706,14.055389973875295,38.561191590960256,0.3,1,4.656233411794576,1.3968700235383726,0.588,0.8088700235383727,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,116,25.91,9.49,53.32,1.1,23.58,26.87,1.75,1.05,17.7,2.2651097167687593,1.2077565009811024,0.127643087251594,73.86565482152795,0.04912066045631609,18.156599999999997,3.114165866541564,15.042434133458434,38.60937294168254,0.3,1,4.921026308734346,1.4763078926203037,1.05,0.42630789262030366,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,117,26.65,8.99,49.88,0.89,24.29,26.47,1.77,1.062,17.82,2.3200338283439743,1.1572328735779744,0.12849068625209384,73.86565482152795,0.04912066045631609,18.7033,3.335531112129355,15.367768887870643,38.65570025551027,0.3,1,5.003036659612112,1.5009109978836337,1.062,0.43891099788363364,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,118,24.54,9.72,58.58,1.05,23.97,26.54,1.67,1.002,17.13,2.143561045520294,1.2556980604657881,0.12368142539522364,73.86565482152795,0.04912066045631609,18.4569,3.111686961802727,15.345213038197274,38.70020309077086,0.3,1,4.814605260330116,1.4443815780990348,1.002,0.4423815780990348,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,119,26.2,8.55,48.41,0.79,22.58,27.53,0.88,0.528,17.375,2.257504613830593,1.09285798355539,0.1253712728294424,73.86565482152795,0.04912066045631609,17.386599999999998,2.9712744674601224,14.415325532539875,38.74291211486216,0.3,1,4.67506392251433,1.4025191767542988,0.528,0.8745191767542988,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,120,24.12,10.22,57.77,0.75,16.54,28.85,2.7,1.62,17.17,2.125830300208766,1.228092164430604,0.12395599181834618,73.86565482152795,0.04912066045631609,12.7358,1.4585941550075459,11.277205844992453,38.78385903549796,0.3,2,3.6255695693105725,1.0876708707931717,1.0876708707931717,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,121,25.88,10.29,59.52,0.53,19.44,28.72,4.48,2.688,18.085,2.294849514800362,1.3658944312091756,0.13037938257867618,73.86565482152795,0.04912066045631609,14.968800000000002,2.0370967175216395,12.931703282478363,38.823076531205906,0.3,2,4.049206123420998,1.2147618370262994,1.2147618370262994,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,122,24.43,10.43,63.21,0.85,15.98,28.66,0.77,0.46199999999999997,17.43,2.162800353486875,1.3671061034390537,0.12575330532974485,73.86565482152795,0.04912066045631609,12.3046,1.2688520572420203,11.03574794275798,38.86059818119953,0.3,2,3.5392526529902195,1.0617757958970657,0.46199999999999997,0.5997757958970658,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,123,26.56,10.12,58.63,0.63,18.39,29.25,2.57,1.5419999999999998,18.34,2.356103019635435,1.3813832004122557,0.13221896793281196,73.86565482152795,0.04912066045631609,14.160300000000001,1.7990803275243856,12.361219672475615,38.896458394746006,0.3,2,3.961253238829304,1.1883759716487912,1.1883759716487912,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,124,23.79,11.6,72.34,0.88,20.91,28.83,9.62,5.771999999999999,17.695,2.156254140425908,1.5598342451841019,0.12760787374427723,73.86565482152795,0.04912066045631609,16.1007,2.179367605858273,13.921332394141727,38.93069234014994,0.3,2,4.203302395858359,1.2609907187575078,1.2609907187575078,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,125,21.59,10.85,71.35,1.46,19.43,29.59,4.16,2.496,16.22,1.9391291175971999,1.3835686254056019,0.1175729266319475,73.86565482152795,0.04912066045631609,14.9611,1.9523608870342726,13.008739112965728,38.96333587347192,0.3,2,3.914698372673186,1.1744095118019557,1.1744095118019557,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,126,21.79,10.19,70.98,1.59,17.77,29.69,1.68,1.008,15.989999999999998,1.9269813436989547,1.367771357757518,0.11607022173348086,73.86565482152795,0.04912066045631609,13.6829,1.6060284295161298,12.07687157048387,38.99442546709932,0.3,2,3.6920710169785957,1.1076213050935786,1.008,0.09962130509357858,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,127,21.1,10.26,70.62,1.46,17.69,29.24,3.57,2.142,15.68,1.875922191492093,1.324776251631716,0.11407066060843724,73.86565482152795,0.04912066045631609,13.621300000000002,1.6024172376211252,12.018882762378876,39.0239981382845,0.3,2,3.6390641734558384,1.0917192520367516,1.0917192520367516,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,128,17.89,8.63,73.45,0.65,8.64,29.55,9.48,5.688,13.260000000000002,1.584717279081242,1.1639748414851723,0.09944260271668763,73.86565482152795,0.04912066045631609,6.652800000000001,-0.3204962522103778,6.973296252210378,39.052091377764,0.3,2,2.039657071915869,0.6118971215747606,0.6118971215747606,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,129,23.6,7.59,59.96,1.3,27.03,26.2,2.1,1.26,15.595,1.9781006786746542,1.1860691669333228,0.11352753209970744,73.86565482152795,0.04912066045631609,20.813100000000002,3.7487868469134424,17.06431315308656,39.078743078569275,0.3,2,5.142842804967748,1.5428528414903244,1.26,0.2828528414903244,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,130,23.17,9.43,62.85,0.81,23.23,27.52,2.3,1.38,16.3,2.0101473793111535,1.26337762789706,0.11809946263467141,73.86565482152795,0.04912066045631609,17.8871,2.8509759457816672,15.036124054218334,39.10399146513763,0.3,3,4.519790960836983,1.3559372882510947,1.3559372882510947,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,131,24.6,9.74,62.77,0.83,23.86,27.6,1.15,0.69,17.17,2.149906353222323,1.3494962179176522,0.12395599181834618,73.86565482152795,0.04912066045631609,18.3722,2.9354025137825492,15.43679748621745,39.12787502282888,0.3,3,4.717681325803089,1.4153043977409268,0.69,0.7253043977409268,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,132,26.09,9.89,60.63,0.83,22.39,28.87,2.24,1.344,17.990000000000002,2.299152705813038,1.393976285534445,0.12969961547734338,73.86565482152795,0.04912066045631609,17.2403,2.6099083516106436,14.630391648389358,39.150432427950406,0.3,3,4.610409311816699,1.3831227935450097,1.344,0.03912279354500958,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,133,26.03,10.74,59.69,0.69,25.24,27.96,1.7,1.02,18.385,2.328802090976554,1.390061968103905,0.1325458727210332,73.86565482152795,0.04912066045631609,19.4348,3.234798169059717,16.20000183094028,39.171702478389996,0.3,3,5.04346517378498,1.5130395521354938,1.02,0.4930395521354938,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,134,25.67,10.45,63.33,1.25,24.24,28.02,2.11,1.2659999999999998,18.060000000000002,2.2809536164455952,1.4445279252949954,0.130200204435221,73.86565482152795,0.04912066045631609,18.6648,2.94917802588149,15.715621974118509,39.19172402495321,0.3,3,4.963329205350037,1.488998761605011,1.2659999999999998,0.2229987616050113,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,135,27.28,9.75,55.24,1.5,28.55,26.49,0.6,0.36,18.515,2.4159350222948106,1.3345625063156534,0.13349411370444722,73.86565482152795,0.04912066045631609,21.9835,4.025835623653105,17.957664376346894,39.21053590349763,0.3,3,5.89436996766742,1.768310990300226,0.36,1.408310990300226,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,136,27.03,10.26,56.48,1.45,24.76,27.88,0.14,0.084,18.645,2.410570838291194,1.3614904094668663,0.13444809543948738,73.86565482152795,0.04912066045631609,19.0652,3.168553117545323,15.896646882454679,39.22817686795376,0.3,3,5.30640016000136,1.5919200480004079,0.084,1.5079200480004078,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,137,26.5,8.82,50.83,1.46,24.67,28.16,0.05,0.03,17.66,2.298128432692267,1.1681386823374793,0.12736160971490304,73.86565482152795,0.04912066045631609,18.995900000000002,3.3180871737736135,15.67781282622639,39.24468552431825,0.3,3,5.305047421066302,1.5915142263198905,0.03,1.5615142263198905,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,138,27.88,10.13,41.03,1.31,25.86,27.58,0.17,0.10200000000000001,19.005,2.4961503449510065,1.024170486533398,0.13712008267128664,73.86565482152795,0.04912066045631609,19.9122,3.8415285820262346,16.070671417973763,39.26010026570133,0.3,3,5.72273756959808,1.716821270879424,0.10200000000000001,1.6148212708794238,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,139,28.47,11.26,55.04,1.08,24.31,28.07,2.96,1.776,19.865,2.610093589992997,1.4365955119321456,0.1436857601932428,73.86565482152795,0.04912066045631609,18.7187,3.0384225862554874,15.680277413744511,39.27445920850702,0.3,3,5.2671794097475315,1.5801538229242593,1.5801538229242593,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,140,27.84,11.73,58.12,0.82,25.18,28.23,3.64,2.184,19.785,2.5613229945599887,1.4886409244382652,0.14306398672818754,73.86565482152795,0.04912066045631609,19.3886,3.1618302526034725,16.226769747396528,39.28780012982024,0.3,4,5.24565102456047,1.5736953073681408,1.5736953073681408,0.0,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,141,25.49,12.27,63.33,0.8,20.77,28.45,5.0,3.0,18.88,2.3445757171715744,1.484819801684758,0.13618725893800113,73.86565482152795,0.04912066045631609,15.9929,2.202727982651679,13.790172017348322,39.30016040607172,1.2,4,4.381256080957065,5.257507297148478,3.0,2.2575072971484778,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,142,25.3,11.35,62.06,1.05,23.97,28.31,4.8,2.88,18.325,2.2841980862142712,1.4175733323045767,0.13211015159405132,73.86565482152795,0.04912066045631609,18.4569,2.9124023357760884,15.544497664223913,39.31157695304711,1.2,4,4.910017846577486,5.892021415892983,2.88,3.012021415892983,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
2018,143,27.12,10.39,58.19,1.13,25.94,27.44,0.37,0.222,18.755000000000003,2.42547144963032,1.4113818365398831,0.13525981525609723,73.86565482152795,0.04912066045631609,19.9738,3.359054313089456,16.614745686910545,39.32208616730336,1.2,4,5.365435000796646,6.438522000955975,0.222,6.216522000955974,3038.5036822083566,3150.462559590096,848.7440453095968,880.0174747458369
