Año_ (YEAR),Día (DOY),Tmax (T2M_MAX),Tmin (T2M_MIN),HR (RH2M),Ux (WS2M),Rs (ALLSKY_SFC_SW_DWN),Rl_ (ALLSKY_SFC_LW_DWN),Ptot_ (PRECTOTCORR),Pef_,Tmean_,es_,ea_,delta_,P_,gamma_,Rns_,Rnl_,Rn_,Rso_,Kc_,decada_,ET0,ETc,ETverde,ETazul,UACverde_m3_ha,UACazul_m3_ha,HHverde_m3_ton,HHazul_m3_ton
2016,275,28.46,16.91,53.75,1.51,20.01,30.77,0.0,0.0,22.685000000000002,2.904532338646754,1.5611861320226301,0.16711303909984784,94.59576601642932,0.0629061844009255,15.407700000000002,3.540759360598694,11.866940639401308,29.36948382852966,0.4,1,4.565141333649986,1.8260565334599947,0.0,1.8260565334599947,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,276,24.6,11.83,63.24,2.28,21.95,27.93,0.0,0.0,18.215,2.240000025104688,1.4165760158762049,0.1313144812742169,94.59576601642932,0.0629061844009255,16.9015,4.093347805628131,12.808152194371868,29.16123133152372,0.4,1,4.32619615223363,1.730478460893452,0.0,1.730478460893452,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,277,23.71,9.84,65.67,3.11,21.69,26.16,0.0,0.0,16.775,2.07361480954137,1.3617428454258178,0.12126717084788734,94.59576601642932,0.0629061844009255,16.7013,4.0611399333059905,12.640160066694008,28.95278581111512,0.4,1,4.22013910458524,1.688055641834096,0.0,1.688055641834096,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,278,26.08,12.8,68.1,2.69,21.42,28.05,0.0,0.0,19.439999999999998,2.4278286647679823,1.6533513207069959,0.14040860392205906,94.59576601642932,0.0629061844009255,16.4934,3.7834420376678257,12.709957962332176,28.744230754352618,0.4,1,4.337537030352261,1.7350148121409046,0.0,1.7350148121409046,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,279,22.69,12.37,73.96,2.16,19.05,28.86,0.0,0.0,17.53,2.0971707518766953,1.5510674880880038,0.12645043916929335,94.59576601642932,0.0629061844009255,14.668500000000002,3.202676211546968,11.465823788453033,28.53565044025258,0.4,1,3.487116794916517,1.3948467179666069,0.0,1.3948467179666069,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,280,26.34,13.08,47.68,1.18,20.12,27.92,0.0,0.0,19.71,2.4676109033636764,1.176556878723801,0.14248314351363514,94.59576601642932,0.0629061844009255,15.492400000000002,4.14483194163433,11.34756805836567,28.327129869742745,0.4,1,4.137983691377539,1.655193476551016,0.0,1.655193476551016,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,281,29.98,15.15,31.71,1.29,18.84,29.23,0.0,0.0,22.565,2.980042431699244,0.9449714550918302,0.16605428426765004,94.59576601642932,0.0629061844009255,14.5068,4.2559680113975675,10.250831988602432,28.118754694624272,0.4,1,4.6671447033746265,1.8668578813498506,0.0,1.8668578813498506,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,282,30.63,19.09,31.51,1.81,21.1,27.59,0.0,0.0,24.86,3.3042908033357854,1.041182032131106,0.18731399140275234,94.59576601642932,0.0629061844009255,16.247,5.124580605130912,11.122419394869087,27.910611145690012,0.4,1,5.63663874710759,2.254655498843036,0.0,2.254655498843036,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,283,30.87,19.28,35.15,1.59,20.51,28.47,0.0,0.0,25.075000000000003,3.347760925564474,1.1767379653359125,0.18941805057770958,94.59576601642932,0.0629061844009255,15.792700000000002,4.750169792035362,11.042530207964639,27.70278596013731,0.4,1,5.270274747187689,2.108109898875076,0.0,2.108109898875076,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
2016,284,30.01,16.16,50.35,1.54,19.85,29.43,0.0,0.0,23.085,3.0412259551061998,1.5312572683959718,0.1706834724794391,94.59576601642932,0.0629061844009255,15.284500000000001,3.9463037317988747,11.338196268201127,27.49536630841537,0.4,1,4.630739264864849,1.8522957059459397,0.0,1.8522957059459397,345.10748757272086,2769.8982371089282,7.86121839573396,63.09563182480475
