Año_ (YEAR),Día (DOY),Tmax (T2M_MAX),Tmin (T2M_MIN),HR (RH2M),Ux (WS2M),Rs (ALLSKY_SFC_SW_DWN),Rl_ (ALLSKY_SFC_LW_DWN),Ptot_ (PRECTOTCORR),Pef_,Tmean_,es_,ea_,delta_,P_,gamma_,Rns_,Rnl_,Rn_,Rso_,Kc_,decada_,ET0,ETc,ETverde,ETazul,UACverde_m3_ha,UACazul_m3_ha,HHverde_m3_ton,HHazul_m3_ton
2011,110,26.33,8.37,47.51,1.18,23.77,27.32,0.4,0.24,17.349999999999998,2.263838697636171,1.0755497652469448,0.12519794731708814,73.86565482152795,0.04912066045631609,18.3029,3.339131866489498,14.963768133510502,38.29203120551317,0.3,1,5.03982565877837,1.511947697633511,0.24,1.271947697633511,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,111,26.23,8.11,50.14,1.02,26.86,26.22,0.87,0.522,17.17,2.244123269486078,1.1252034073203194,0.12395599181834618,73.86565482152795,0.04912066045631609,20.6822,3.995992690135889,16.686207309864113,38.349617723309926,0.3,1,5.353539512399668,1.6060618537199003,0.522,1.0840618537199003,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,112,26.26,9.6,51.37,0.99,25.38,26.13,0.64,0.384,17.93,2.3044422297139384,1.18379197340405,0.1292718384869924,73.86565482152795,0.04912066045631609,19.5426,3.5993635068408607,15.943236493159139,38.40522354181703,0.3,1,5.178769383571139,1.5536308150713418,0.384,1.1696308150713417,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,113,26.82,9.13,51.11,0.95,23.21,26.37,0.44,0.264,17.975,2.343022279145587,1.1975186868713095,0.1295925589130015,73.86565482152795,0.04912066045631609,17.8717,3.0747169406094264,14.796983059390573,38.45887177813557,0.3,1,4.87055975841491,1.4611679275244729,0.264,1.1971679275244729,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,114,27.01,8.94,49.03,0.9,21.97,26.74,0.43,0.258,17.975,2.3554238453359027,1.1548643113681931,0.1295925589130015,73.86565482152795,0.04912066045631609,16.9169,2.821530712622298,14.0953692873777,38.5105869856826,0.3,1,4.69402049458335,1.408206148375005,0.258,1.150206148375005,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,115,27.66,9.22,43.08,1.25,24.92,26.76,0.11,0.066,18.44,2.4354884039842664,1.0492084044364218,0.1329463527689497,73.86565482152795,0.04912066045631609,19.1884,3.6629456397083167,15.525454360291684,38.560395090969244,0.3,1,5.44482052013266,1.633446156039798,0.066,1.5674461560397979,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,116,27.33,9.69,44.0,1.7,24.73,26.12,0.01,0.006,18.509999999999998,2.4188181326013627,1.0642799783445995,0.13345753692210854,73.86565482152795,0.04912066045631609,19.0421,3.5915535824885536,15.450546417511447,38.608323329019946,0.3,1,5.643022454007181,1.6929067362021544,0.006,1.6869067362021544,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,117,28.64,9.97,35.7,1.37,28.84,24.43,0.02,0.012,19.305,2.5742947175041904,0.919023214148996,0.13938095975095507,73.86565482152795,0.04912066045631609,22.2068,4.881398205936159,17.325401794063843,38.65440017755443,0.3,1,6.283525639182286,1.8850576917546857,0.012,1.8730576917546857,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,118,26.57,8.29,45.45,2.02,25.71,25.98,0.0,0.0,17.43,2.2852610538301077,1.038651148965784,0.12575330532974485,73.86565482152795,0.04912066045631609,19.7967,3.7951399394073357,16.001560060592666,38.69865529005525,0.3,1,5.772996452623379,1.7318989357870136,0.0,1.7318989357870136,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,119,27.85,9.4,45.76,0.74,25.5,26.84,0.0,0.0,18.625,2.4632485436961726,1.1271825335953687,0.13430095424767402,73.86565482152795,0.04912066045631609,19.635,3.684929896686352,15.95007010331365,38.74111942784343,0.3,1,5.229635603771177,1.568890681131353,0.0,1.568890681131353,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,120,27.45,9.92,45.39,1.19,22.5,28.56,0.99,0.594,18.685,2.440975265892745,1.107958673188717,0.13474278752572355,73.86565482152795,0.04912066045631609,17.325,2.984490515604133,14.340509484395866,38.7818243912852,0.3,2,5.049595665686718,1.5148786997060155,0.594,0.9208786997060155,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,121,27.59,10.11,48.93,1.05,22.3,28.92,2.89,1.734,18.85,2.4638346733180865,1.2055543056545397,0.13596418273268165,73.86565482152795,0.04912066045631609,17.171,2.8407982659452684,14.33020173405473,38.82080295025264,0.3,2,4.911020697924352,1.4733062093773055,1.4733062093773055,0.0,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,122,27.71,10.38,55.72,2.05,23.65,28.09,3.54,2.124,19.045,2.4880776252254337,1.3863568527756118,0.1374197266065758,73.86565482152795,0.04912066045631609,18.2105,2.9685493119124216,15.241950688087577,38.85808877396022,0.3,2,5.419307231925415,1.6257921695776243,1.6257921695776243,0.0,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,123,22.2,7.63,62.68,2.31,18.14,28.98,1.04,0.624,14.915,1.8611834526118245,1.1665897880970917,0.10926102755499767,73.86565482152795,0.04912066045631609,13.9678,1.7894476079448132,12.178352392055187,38.89371636029871,0.3,2,4.007194178595956,1.2021582535787867,0.624,0.5781582535787867,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,124,24.8,6.4,54.03,0.85,23.83,27.91,0.15,0.09,15.600000000000001,2.045779278779147,1.1053345443243732,0.11355941992493147,73.86565482152795,0.04912066045631609,18.3491,3.150403676072183,15.198696323927816,38.92772096478657,0.3,2,4.6735622378381345,1.4020686713514403,0.09,1.3120686713514402,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,125,22.99,9.96,59.68,1.16,17.43,28.52,1.85,1.11,16.475,2.016206926785255,1.2032722939054403,0.11925824155784075,73.86565482152795,0.04912066045631609,13.421100000000001,1.6385763315702528,11.782523668429748,38.96013852925778,0.3,2,3.82058080765108,1.1461742422953238,1.11,0.03617424229532373,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,126,24.28,8.3,56.14,0.96,21.67,27.81,0.27,0.162,16.29,2.0646604946481792,1.1591004016954878,0.11803353637900481,73.86565482152795,0.04912066045631609,16.6859,2.6193954372850734,14.066504562714927,38.991005610403306,0.3,2,4.423127947939293,1.326938384381788,0.162,1.164938384381788,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,127,26.66,9.35,46.96,1.23,25.56,27.43,0.71,0.426,18.005,2.3351636870253176,1.0965928674270893,0.1298067469895799,73.86565482152795,0.04912066045631609,19.6812,3.660584020430221,16.02061597956978,39.02035930828142,0.3,2,5.413890713933206,1.624167214179962,0.426,1.198167214179962,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,128,27.25,9.94,46.06,0.98,26.52,27.26,0.17,0.10200000000000001,18.595,2.4205008677937885,1.114882699705819,0.1340804982388869,73.86565482152795,0.04912066045631609,20.4204,3.8904864409959505,16.52991355900405,39.04823719491045,0.3,2,5.5031406236672336,1.65094218710017,0.10200000000000001,1.5489421871001698,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,129,28.25,10.38,55.52,0.98,22.4,28.01,0.73,0.438,19.315,2.5474431395167834,1.4143404310597183,0.13945686254216588,73.86565482152795,0.04912066045631609,17.247999999999998,2.653486929270112,14.594513070729885,39.0746772430543,0.3,2,4.87128503508974,1.461385510526922,0.438,1.023385510526922,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,130,27.78,9.13,54.53,1.18,23.2,28.47,1.51,0.9059999999999999,18.455000000000002,2.444980918576145,1.333248094899572,0.13305575235168804,73.86565482152795,0.04912066045631609,17.864,2.8696467233920373,14.994353276607963,39.09971775530959,0.3,3,5.017635471881952,1.5052906415645855,0.9059999999999999,0.5992906415645856,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,131,27.0,10.24,56.82,1.27,21.9,27.91,1.03,0.618,18.62,2.4065958418275435,1.3674277573264102,0.1342641902712307,73.86565482152795,0.04912066045631609,16.863,2.5541198827911242,14.308880117208876,39.123397293599574,0.3,3,4.809038867585118,1.4427116602755352,0.618,0.8247116602755352,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,132,28.31,10.32,46.53,1.16,23.3,27.38,0.13,0.078,19.314999999999998,2.551620149065897,1.1872688553603619,0.13945686254216585,73.86565482152795,0.04912066045631609,17.941000000000003,3.0674640360574204,14.873535963942583,39.14575460917773,0.3,3,5.2206308905040935,1.566189267151228,0.078,1.488189267151228,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,133,29.23,10.53,44.02,1.13,25.5,26.81,0.07,0.042,19.88,2.665744734118849,1.1734608319591173,0.14380259691513073,73.86565482152795,0.04912066045631609,19.635,3.6238028748317395,16.011197125168263,39.16682857324022,0.3,3,5.63720862544467,1.6911625876334009,0.042,1.6491625876334008,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,134,27.52,11.8,52.52,0.67,21.69,28.15,0.52,0.312,19.66,2.5298687957945285,1.3286870915512863,0.14209702450233996,73.86565482152795,0.04912066045631609,16.7013,2.568747706134188,14.132552293865812,39.1866581082439,0.3,3,4.648610945411672,1.3945832836235017,0.312,1.0825832836235016,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,135,27.04,11.16,57.1,1.22,20.15,27.83,1.98,1.188,19.1,2.450228184310871,1.3990802932415076,0.1378326422394281,73.86565482152795,0.04912066045631609,15.5155,2.154675411367013,13.360824588632987,39.205282120022176,0.3,3,4.560122594859881,1.3680367784579643,1.188,0.1800367784579644,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,136,28.26,10.41,48.94,1.5,22.85,28.28,1.14,0.6839999999999999,19.335,2.5498211957113033,1.2478824931811119,0.13960877310862366,73.86565482152795,0.04912066045631609,17.5945,2.892017657356474,14.702482342643526,39.222739430788636,0.3,3,5.298830174406172,1.5896490523218516,0.6839999999999999,0.9056490523218517,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,137,28.15,9.32,44.03,1.58,25.22,26.73,1.79,1.074,18.735,2.4930929324789193,1.0977088181704682,0.1351119218726029,73.86565482152795,0.04912066045631609,19.4194,3.58434751348739,15.835052486512609,39.23906871311356,0.3,3,5.730751622008017,1.719225486602405,1.074,0.645225486602405,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,138,27.76,9.06,46.15,1.57,24.01,26.53,0.34,0.20400000000000001,18.41,2.4400756638043197,1.1260949188456935,0.13272778221199663,73.86565482152795,0.04912066045631609,18.4877,3.247047546378182,15.240652453621818,39.25430842495587,0.3,3,5.470720193767025,1.6412160581301074,0.20400000000000001,1.4372160581301074,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,139,26.9,9.98,50.28,1.74,25.5,26.9,0.1,0.06,18.439999999999998,2.3853972677994943,1.1993777462495858,0.13294635276894967,73.86565482152795,0.04912066045631609,19.635,3.5028355233190682,16.132164476680934,39.26849674582826,0.3,3,5.627337830745377,1.6882013492236132,0.06,1.6282013492236131,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,140,27.64,11.27,46.84,0.8,25.1,27.55,0.98,0.588,19.455,2.5189389293933417,1.1798709945278414,0.14052318148490076,73.86565482152795,0.04912066045631609,19.327,3.4791202573852105,15.847879742614792,39.28167151417037,0.3,4,5.273517189504864,1.5820551568514591,0.588,0.9940551568514592,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
2011,141,27.75,11.64,50.64,1.02,23.42,28.07,0.38,0.22799999999999998,19.695,2.5474349627353563,1.2900210651291844,0.14236721468984778,73.86565482152795,0.04912066045631609,18.0334,2.980916809849696,15.052483190150305,39.293870166000026,1.2,4,5.121997224002084,6.146396668802501,0.22799999999999998,5.918396668802501,2567.5026077347948,3515.8378850255103,1027.0010430939178,1406.3351540102042
