Año_ (YEAR),Día (DOY),Tmax (T2M_MAX),Tmin (T2M_MIN),HR (RH2M),Ux (WS2M),Rs (ALLSKY_SFC_SW_DWN),Rl_ (ALLSKY_SFC_LW_DWN),Ptot_ (PRECTOTCORR),Pef_,Tmean_,es_,ea_,delta_,P_,gamma_,Rns_,Rnl_,Rn_,Rso_,Kc_,decada_,ET0,ETc,ETverde,ETazul,UACverde_m3_ha,UACazul_m3_ha,HHverde_m3_ton,HHazul_m3_ton
2019,135,34.38,16.8,26.0,1.53,26.32,29.67,0.0,0.0,25.590000000000003,3.673074472871776,0.9549993629466619,0.1945391046049935,84.04696377926336,0.05589123091321014,20.2664,4.404648397629305,15.861751602370695,39.3850276956351,0.3,1,7.010852585656337,2.103255775696901,0.0,2.103255775696901,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,136,35.57,17.86,27.49,1.65,28.76,28.64,0.0,0.0,26.715,3.924074070778702,1.0787279620570651,0.2061324704490426,84.04696377926336,0.05589123091321014,22.145200000000003,4.9263985654595155,17.218801434540488,39.40917535742847,0.3,1,7.621831912253763,2.2865495736761288,0.0,2.2865495736761288,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,137,35.24,15.15,33.37,1.95,28.47,28.51,0.0,0.0,25.195,3.7097905234475754,1.2379570976744558,0.190601041411519,84.04696377926336,0.05589123091321014,21.9219,4.501688408444904,17.420211591555095,39.43203978955838,0.3,1,7.6451865953354625,2.2935559786006388,0.0,2.2935559786006388,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,138,34.69,16.08,30.71,2.41,29.14,28.22,0.06,0.036,25.384999999999998,3.6773270688317456,1.129307142838229,0.19248683486395796,84.04696377926336,0.05589123091321014,22.4378,4.847683433778442,17.590116566221557,39.453657040651464,0.3,1,8.214980564016884,2.464494169205065,0.036,2.428494169205065,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,139,36.2,16.55,22.67,1.75,30.33,27.24,0.0,0.0,26.375,3.944828515825047,0.8942926245375382,0.20256899884599433,84.04696377926336,0.05589123091321014,23.3541,5.667853431392417,17.686246568607583,39.47406294446287,0.3,1,8.085685492999074,2.425705647899722,0.0,2.425705647899722,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,140,35.56,16.09,20.76,2.01,29.77,27.85,0.0,0.0,25.825000000000003,3.813915320835684,0.791768820605488,0.1969143413479553,84.04696377926336,0.05589123091321014,22.9229,5.670832886064078,17.252067113935922,39.49329305784197,0.3,1,8.276896439756834,2.48306893192705,0.0,2.48306893192705,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,141,35.66,16.07,21.1,1.79,29.76,27.58,0.0,0.0,25.865,3.828747035480359,0.8078656244863558,0.19732105822986556,84.04696377926336,0.05589123091321014,22.915200000000002,5.634291941404544,17.280908058595458,39.5113825999509,0.3,1,8.012292187067098,2.4036876561201295,0.0,2.4036876561201295,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,142,35.07,15.07,22.49,1.46,27.4,28.81,0.0,0.0,25.07,3.6787592251204604,0.8273529497295915,0.18936889382630795,84.04696377926336,0.05589123091321014,21.098,4.864134835532207,16.233865164467794,39.52836639280442,0.3,1,7.167732337846007,2.1503197013538022,0.0,2.1503197013538022,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,143,35.74,15.57,27.32,1.45,28.2,28.89,0.0,0.0,25.655,3.812856223375301,1.0416723202261322,0.19519365856516507,84.04696377926336,0.05589123091321014,21.714,4.75341276652205,16.96058723347795,39.54427880319471,0.3,1,7.276461498828123,2.1829384496484368,0.0,2.1829384496484368,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,144,35.97,16.47,29.27,1.33,27.23,29.53,0.02,0.012,26.22,3.902410841448627,1.1422356532920133,0.20096175989629284,84.04696377926336,0.05589123091321014,20.967100000000002,4.371053040619639,16.596046959380363,39.559153686061286,0.3,1,7.010636606888227,2.103190982066468,0.012,2.091190982066468,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,145,36.02,17.82,37.06,1.3,26.59,30.98,0.71,0.426,26.92,3.9941324652786463,1.4802254916322666,0.20830640525343622,84.04696377926336,0.05589123091321014,20.4743,3.7786253092492936,16.695674690750707,39.57302432936239,0.3,2,6.80877585834318,2.042632757502954,0.426,1.616632757502954,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,146,34.07,17.88,42.04,1.49,24.76,32.48,0.64,0.384,25.975,3.694247295805424,1.5530615631566003,0.19844317761671884,84.04696377926336,0.05589123091321014,19.0652,3.2268646128745218,15.838335387125479,39.585923400499595,0.3,2,6.435979163302632,1.9307937489907896,0.384,1.5467937489907895,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,147,33.77,17.43,49.38,1.82,22.54,32.96,0.41,0.24599999999999997,25.6,3.6213425385534723,1.7882189455377047,0.1946396847542552,84.04696377926336,0.05589123091321014,17.3558,2.5085541198361305,14.847245880163868,39.59788289434441,0.3,2,6.106608299387872,1.8319824898163617,0.24599999999999997,1.5859824898163617,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,148,33.34,17.36,53.8,2.16,24.3,31.69,0.31,0.186,25.35,3.554628502896723,1.9123901345584366,0.1921382761319867,84.04696377926336,0.05589123091321014,18.711000000000002,2.737265347881586,15.973734652118416,39.608934082911105,0.3,2,6.40069334874405,1.9202080046232148,0.186,1.734208004623215,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,149,34.29,18.24,52.41,2.43,24.32,31.85,0.01,0.006,26.265,3.750547825212075,1.9656621151936486,0.2014272682131167,84.04696377926336,0.05589123091321014,18.7264,2.7229886927435754,16.003411307256428,39.61910746671693,0.3,2,6.735611876653714,2.020683562996114,0.006,2.0146835629961144,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,150,34.66,16.99,47.27,1.67,25.21,30.99,0.04,0.024,25.824999999999996,3.727189164113533,1.761842317876467,0.1969143413479552,84.04696377926336,0.05589123091321014,19.4117,3.0895436410218,16.322156358978198,39.62843272786683,0.3,2,6.550312204574558,1.9650936613723673,0.024,1.9410936613723673,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
2019,151,34.14,16.89,52.59,1.44,25.11,32.22,3.73,2.238,25.515,3.642563655414812,1.91562422638265,0.19378614748165743,84.04696377926336,0.05589123091321014,19.3347,2.897016507600799,16.437683492399202,39.63693868489649,0.3,2,6.20370560235587,1.861111680706761,1.861111680706761,0.0,3251.033243153991,3635.0064438464833,541.8388738589985,605.8344073077473
