Año_ (YEAR),Día (DOY),Tmax (T2M_MAX),Tmin (T2M_MIN),HR (RH2M),Ux (WS2M),Rs (ALLSKY_SFC_SW_DWN),Rl_ (ALLSKY_SFC_LW_DWN),Ptot_ (PRECTOTCORR),Pef_,Tmean_,es_,ea_,delta_,P_,gamma_,Rns_,Rnl_,Rn_,Rso_,Kc_,decada_,ET0,ETc,ETverde,ETazul,UACverde_m3_ha,UACazul_m3_ha,HHverde_m3_ton,HHazul_m3_ton
2012,136,34.05,16.81,36.09,1.47,26.47,29.97,0.08,0.048,25.43,3.6243035348874146,1.308011145740868,0.1929357641264938,84.04696377926336,0.05589123091321014,20.381899999999998,3.9227235414729966,16.459176458527,39.40917535742847,0.3,1,6.7551105451152065,2.026533163534562,0.048,1.978533163534562,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,137,33.99,17.6,36.03,2.09,23.92,31.23,0.07,0.042,25.795,3.6644728816266454,1.3203095792500803,0.19660976701559743,84.04696377926336,0.05589123091321014,18.418400000000002,3.304621523767874,15.113778476232127,39.43203978955838,0.3,1,6.971440591757422,2.0914321775272264,0.042,2.0494321775272266,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,138,32.61,16.47,35.34,1.54,21.57,31.57,0.35,0.21,24.54,3.397372436527976,1.2006314190689868,0.18421885302745108,84.04696377926336,0.05589123091321014,16.608900000000002,2.8009274775779014,13.807972522422101,39.453657040651464,0.3,1,5.975882684212453,1.792764805263736,0.21,1.582764805263736,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,139,33.76,15.67,39.5,1.81,27.91,28.63,0.01,0.006,24.715,3.514451312912204,1.3882082686003205,0.18590612168097115,84.04696377926336,0.05589123091321014,21.4907,4.107326898814015,17.383373101185985,39.47406294446287,0.3,1,7.1282392917892965,2.1384717875367887,0.006,2.132471787536789,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,140,35.21,15.26,37.26,1.53,27.34,29.42,0.0,0.0,25.235,3.711187249424953,1.3827883691357374,0.19099675193862098,84.04696377926336,0.05589123091321014,21.0518,4.011629979639098,17.040170020360904,39.49329305784197,0.3,1,6.98916468754561,2.096749406263683,0.0,2.096749406263683,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,141,36.06,17.07,30.23,0.99,26.05,31.83,0.0,0.0,26.565,3.953462700607586,1.1951317743936734,0.20455390479739977,84.04696377926336,0.05589123091321014,20.058500000000002,4.019080818606403,16.039419181393598,39.5113825999509,0.3,1,6.435469555358871,1.9306408666076613,0.0,1.9306408666076613,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,142,34.39,17.56,24.57,2.38,29.09,29.89,0.0,0.0,25.975,3.7217173943387127,0.9144259637890217,0.19844317761671884,84.04696377926336,0.05589123091321014,22.3993,5.231989309804121,17.16731069019588,39.52836639280442,0.3,1,8.392518345409245,2.5177555036227734,0.0,2.5177555036227734,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,143,34.17,15.18,36.81,2.26,29.38,29.46,0.0,0.0,24.675,3.5475128861076066,1.30583949337621,0.18551931673241567,84.04696377926336,0.05589123091321014,22.6226,4.562832818056253,18.059767181943744,39.54427880319471,0.3,1,7.817901659992632,2.3453704979977896,0.0,2.3453704979977896,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,144,34.24,16.23,49.72,2.16,25.72,30.98,0.06,0.036,25.235,3.6179629879145323,1.7988511975911055,0.19099675193862098,84.04696377926336,0.05589123091321014,19.8044,3.1398034649493005,16.664596535050702,39.559153686061286,0.3,1,6.811802013880215,2.0435406041640647,0.036,2.0075406041640647,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
2012,145,31.27,16.91,57.06,1.85,17.84,32.26,2.16,1.296,24.09,3.2444088188318108,1.8512596720254313,0.1799393185183562,84.04696377926336,0.05589123091321014,13.7368,1.4851599722521582,12.251640027747843,39.57302432936239,0.3,1,4.929550325693758,1.4788650977081275,1.296,0.18286509770812742,3463.3642237242284,2986.9148070703163,462.39842773354184,398.7870236408967
