Año_ (YEAR),Día (DOY),Tmax (T2M_MAX),Tmin (T2M_MIN),HR (RH2M),Ux (WS2M),Rs (ALLSKY_SFC_SW_DWN),Rl_ (ALLSKY_SFC_LW_DWN),Ptot_ (PRECTOTCORR),Pef_,Tmean_,es_,ea_,delta_,P_,gamma_,Rns_,Rnl_,Rn_,Rso_,Kc_,decada_,ET0,ETc,ETverde,ETazul,UACverde_m3_ha,UACazul_m3_ha,HHverde_m3_ton,HHazul_m3_ton
2017,303,32.86,21.05,57.89,2.77,18.88,33.26,0.0,0.0,26.955,3.7427175502211143,2.1666591898230028,0.2086794849576069,99.70269042922133,0.0663022891354322,14.5376,3.310730405013648,11.22686959498635,26.274469017432278,0.3,1,5.4067196025885345,1.6220158807765603,0.0,1.6220158807765603,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,304,31.42,20.3,57.19,2.34,18.12,32.85,0.0,0.0,25.86,3.4915983307823826,1.9968450853744444,0.19727017998009316,99.70269042922133,0.0663022891354322,13.9524,3.277210133189862,10.67518986681014,26.11024180714582,0.3,1,4.924026415816017,1.477207924744805,0.0,1.477207924744805,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,305,31.51,18.89,60.64,2.01,18.55,32.54,0.0,0.0,25.200000000000003,3.4035249768845346,2.063897545982782,0.19065046743174238,99.70269042922133,0.0663022891354322,14.2835,3.327796101182086,10.955703898817914,25.947808362769056,0.3,1,4.60198575156475,1.380595725469425,0.0,1.380595725469425,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,306,31.29,21.22,59.05,1.55,17.48,33.0,0.0,0.0,26.255,3.544055754336674,2.0927649229358063,0.20132374358241456,99.70269042922133,0.0663022891354322,13.4596,3.066407564172604,10.393192435827396,25.7872492210727,0.3,1,4.304009830049613,1.2912029490148837,0.0,1.2912029490148837,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,307,32.9,20.44,48.17,1.69,18.05,33.16,0.0,0.0,26.67,3.7023673217715865,1.7834303388973733,0.2056578285143982,99.70269042922133,0.0663022891354322,13.8985,3.652629733158285,10.245870266841715,25.62864407802882,0.3,1,4.85548955292022,1.456646865876066,0.0,1.456646865876066,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,308,34.93,21.59,39.59,2.21,17.06,34.03,0.0,0.0,28.259999999999998,4.089769738027829,1.6191398392852174,0.2229968124587244,99.70269042922133,0.0663022891354322,13.136199999999999,3.6407822731396973,9.495417726860301,25.47207173056567,0.3,1,5.736712695178931,1.7210138085536792,0.0,1.7210138085536792,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,309,36.14,22.72,41.52,2.35,16.78,33.44,0.0,0.0,29.43,4.374496673819691,1.816291018969936,0.23652594299015392,99.70269042922133,0.0663022891354322,12.9206,3.3983011375615657,9.522298862438435,25.317610020034778,0.3,1,5.916473154634515,1.7749419463903544,0.0,1.7749419463903544,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,310,38.97,22.1,33.18,2.83,18.1,32.87,0.0,0.0,30.535,4.820153497142877,1.5993269303520066,0.24992937361424222,99.70269042922133,0.0663022891354322,13.937000000000001,4.239829336020737,9.697170663979264,25.165335777443268,0.3,1,7.317206423203088,2.1951619269609264,0.0,2.1951619269609264,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,311,37.35,22.33,37.41,1.77,17.52,33.46,0.0,0.0,29.84,4.546504451181767,1.700847315187099,0.24142697304253627,99.70269042922133,0.0663022891354322,13.4904,3.8883350876424116,9.602064912357587,25.01532477049796,0.3,1,5.575715845217972,1.6727147535653915,0.0,1.6727147535653915,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,312,36.45,22.43,39.59,2.87,16.88,33.2,0.0,0.0,29.44,4.401642569123012,1.7426102931158005,0.2366444791027654,99.70269042922133,0.0663022891354322,12.9976,3.624896008914831,9.372703991085169,24.86765165250171,0.3,1,6.556984307662101,1.9670952922986302,0.0,1.9670952922986302,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,313,35.18,19.24,43.36,1.71,18.01,32.08,0.0,0.0,27.21,3.954686215589401,1.7147519430795644,0.21141463592372362,99.70269042922133,0.0663022891354322,13.867700000000001,3.977684005124451,9.89001599487555,24.722389913136006,0.3,2,5.104649551140539,1.5313948653421616,0.0,1.5313948653421616,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,314,34.57,20.46,46.53,1.57,17.49,32.32,0.0,0.0,27.515,3.9480593979363485,1.8370320378597829,0.21472561784840768,99.70269042922133,0.0663022891354322,13.4673,3.6885731769384194,9.77872682306158,24.57961183115734,0.3,2,4.787322960461581,1.4361968881384743,0.0,1.4361968881384743,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,315,35.59,20.23,42.23,1.65,17.75,32.02,0.0,0.0,27.910000000000004,4.090214417251697,1.7272975484053914,0.21907829193889397,99.70269042922133,0.0663022891354322,13.6675,3.9777023995557457,9.689797600444255,24.4393884290287,0.3,2,5.081800527065874,1.5245401581197622,0.0,1.5245401581197622,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,316,36.12,20.28,41.41,1.79,17.47,32.06,0.0,0.0,28.2,4.179671935095926,1.7308021483232228,0.2223209157292746,99.70269042922133,0.0663022891354322,13.4519,3.9259381283810004,9.525961871619,24.301789429500662,0.3,2,5.266363409059693,1.5799090227179078,0.0,1.5799090227179078,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,317,37.66,19.5,41.46,1.65,16.73,32.37,0.0,0.0,28.58,4.3854042108617515,1.8181885858232822,0.2266308177833615,99.70269042922133,0.0663022891354322,12.882100000000001,3.612425836110051,9.26967416388995,24.166883214150708,0.3,2,5.135150305010804,1.540545091503241,0.0,1.540545091503241,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
2017,318,36.08,20.11,41.24,1.44,17.34,32.07,0.0,0.0,28.095,4.160687671629082,1.7158675957798337,0.22114223746986358,99.70269042922133,0.0663022891354322,13.3518,3.962895857209313,9.388904142790688,24.034736783882302,0.3,2,4.829031246324596,1.4487093738973786,0.0,1.4487093738973786,208.07963005876715,6199.756253492944,31.840800315037054,948.7002683233272
